t,equity,drawdown
0,1.006585748340571,-9.935385847370526e-13
1,1.0060374962378702,-0.000544665076576023
2,1.006204253262549,-0.0003789990864171422
3,1.0044097809008323,-0.0021617308255394985
4,1.0106317714554287,-9.89541781848402e-13
5,1.0117706363295473,-9.884315588237769e-13
6,1.0115516754149785,-0.00021641358990520665
7,1.0118016570470558,-9.884315588237769e-13
8,1.0111333048737858,-0.000660556512844579
9,1.0146701394008326,-9.85656001262214e-13
10,1.015059065552655,-9.85211912052364e-13
11,1.0159696514772065,-9.843237336326638e-13
12,1.016931903609106,-9.834355552129637e-13
13,1.0156792146547526,-0.0012318316997493861
14,1.0125964900454887,-0.004263228982419265
15,1.0191397216713105,-9.813261314661759e-13
16,1.018193641032043,-0.0009283129880516272
17,1.0148616910419184,-0.0041976880494584146
18,1.0154377594559363,-0.003632438357225154
19,1.017458670960293,-0.0016494801215863886
20,1.0186865496987871,-0.00044466128037856656
21,1.0186617226612409,-0.000469022059394697
22,1.0184232543760499,-0.0007030118452110434
23,1.0180708459208514,-0.001048801973595248
24,1.0186970878700372,-0.00043432101885609864
25,1.0191127423934132,-2.6472600688220993e-05
26,1.0163143820855645,-0.0027722789394470926
27,1.0162607002537678,-0.002824952611815146
28,1.0154584282999748,-0.003612157679709682
29,1.017006389173632,-0.0020932679330543102
30,1.0169472203887504,-0.002151325512033342
31,1.0185738157763073,-0.0005552780290759562
32,1.0167760049053611,-0.0023193255219911
33,1.017710375198724,-0.0014025029573385694
34,1.0203033319042993,-9.802159084415507e-13
35,1.0196912996889114,-0.0005998531978183008
36,1.015571241586503,-0.0046379249884049845
37,1.0114014575565728,-0.008724733194885648
38,1.0199409868912415,-0.0003551345984348364
39,1.0202649469956262,-3.7621076470983894e-05
40,1.0207200544276476,-9.797718192317006e-13
41,1.0215260476524177,-9.78994663114463e-13
42,1.023541886293539,-9.771072839726003e-13
43,1.0205765893397123,-0.002897093899656533
44,1.030796207979678,-9.702239012199243e-13
45,1.028549654461283,-0.0021794351803019474
46,1.0265794246578321,-0.004090802129653293
47,1.027749871069878,-0.002955324134115478
48,1.0282379448332746,-0.0024818321289861167
49,1.030389995364285,-0.0003940765529093504
50,1.0289397852803,-0.0018009599627988315
51,1.0266551133624093,-0.004017374711128507
52,1.02400436320513,-0.006588930695479722
53,1.0225392828988265,-0.00801024006289941
54,1.0290196030103314,-0.0017235268781470303
55,1.0282758719238896,-0.002445038153298773
56,1.0264612448271337,-0.004205451203624921
57,1.0305406889605344,-0.0002478850990771386
58,1.0328504700071368,-9.68225499775599e-13
59,1.03335460181509,-9.67781410565749e-13
60,1.0319299784551341,-0.001378639392956016
61,1.0303717007986724,-0.0028866189903983264
62,1.029996686110512,-0.0032495289609942857
63,1.0301676001098348,-0.003084131720761052
64,1.029792069711458,-0.003447540755488143
65,1.0327638177453466,-0.0005717147528111477
66,1.0321846863092132,-0.0011321529945488296
67,1.0326883548675143,-0.0006447418411887895
68,1.0339579871723632,-9.672262990534364e-13
69,1.0335166261594877,-0.0004268655200219129
70,1.0331232816482039,-0.0008072915297471228
71,1.0338157650896755,-0.00013755112437063843
72,1.035532615932579,-9.657830091214237e-13
73,1.0374953446277517,-9.63895629979561e-13
74,1.0372730810419892,-0.0002142309244212992
75,1.0376221061605595,-9.637846076770984e-13
76,1.0371757489156692,-0.0004301732232185884
77,1.0386009732096504,-9.628964292573983e-13
78,1.0401284274372233,-9.614531393253856e-13
79,1.0380681296866194,-0.0019808109241647998
80,1.036026723349868,-0.003943459269215244
81,1.0438606202178848,-9.5812247025151e-13
82,1.0431353951565336,-0.0006947527747518389
83,1.0448122251618093,-9.5723429183181e-13
84,1.0425117022045227,-0.002201853024765388
85,1.050610720738025,-9.519052213136092e-13
86,1.0505294766812319,-7.733031482504149e-05
87,1.047339902517383,-0.003113254183567893
88,1.0468358031112452,-0.003593069776714808
89,1.047923412390361,-0.002557853537582311
90,1.0483330649326243,-0.002167935050956471
91,1.0446983899375335,-0.00562751805667161
92,1.043486499555106,-0.006781028446871118
93,1.048679671342851,-0.001838025596022641
94,1.0492215184457088,-0.0013222807133923542
95,1.0461655630331095,-0.004231022602538159
96,1.0424447619877297,-0.007772582736973455
97,1.040445781217667,-0.009675267271409327
98,1.044671338306307,-0.005653266538666379
99,1.0442465223659003,-0.006057617962101247
100,1.0411301592562112,-0.009023857548441039
101,1.0328116464167658,-0.016941645436226893
102,1.0382696444493782,-0.011746573727104193
103,1.0386431230422475,-0.011391086594242483
104,1.037321288989569,-0.012649244374841273
105,1.0348297619621631,-0.015020747899622933
106,1.0372349307256246,-0.012731442530866
107,1.0399846866506612,-0.010114149683233098
108,1.0404855480610768,-0.009637416102917795
109,1.0396462134257702,-0.010436317750062818
110,1.038130151853985,-0.0118793465921051
111,1.0367546290847742,-0.013188606760555666
112,1.039590989776441,-0.010488881128904337
113,1.0389893996080468,-0.011061491094250031
114,1.0347435630519715,-0.015102794378390128
115,1.0410653176665547,-0.009085575545770164
116,1.0401906810009625,-0.009918078630239968
117,1.0381315895174645,-0.011877978184710036
118,1.0378884203186634,-0.012109433274593462
119,1.03505075562569,-0.014810400090330189
120,1.0387785570254422,-0.011262176827264714
121,1.0379422746747986,-0.012058173226440427
122,1.037159438934853,-0.012803297680714865
123,1.0390003566038621,-0.01105106192614902
124,1.0392250555295757,-0.010837187347032318
125,1.0392027758554057,-0.01085839374987041
126,1.0422107652567532,-0.007995307221273396
127,1.0421380827569655,-0.008064488411178461
128,1.042715912926236,-0.007514493862422977
129,1.0415010298937173,-0.008670852738776436
130,1.0413890324264745,-0.008777454989288391
131,1.0402444655080405,-0.009866885066328601
132,1.0416728494818313,-0.008507310158520798
133,1.0393477953428099,-0.010720360237988724
134,1.0382139078644421,-0.011799625332076236
135,1.0411908523209625,-0.008966088230507041
136,1.0414647016605398,-0.008705430944062509
137,1.0411004683144556,-0.009052118198336956
138,1.0390048610648417,-0.011046774457069697
139,1.045065606306241,-0.005277991479930577
140,1.0447641575093545,-0.0055649186842088305
141,1.0440297405238828,-0.006263956844561047
142,1.0405480199864456,-0.009577953616827006
143,1.0385547515197524,-0.011475201024783277
144,1.0454477171650667,-0.004914287920388505
145,1.044903619454331,-0.005432174993112215
146,1.0421316549493116,-0.008070606574192563
147,1.047421505375127,-0.0030355823531429404
148,1.0472175491200033,-0.003229713491439523
149,1.0506047809776866,-5.65362719162632e-06
150,1.0492961296627306,-0.0012512637177068964
151,1.0507252606914141,-9.517941990111467e-13
152,1.0512068241277142,-9.513501098012966e-13
153,1.0490137526141714,-0.0020862417025884206
154,1.0475267533654478,-0.0035008056253027497
155,1.0459216131334894,-0.00502775559852886
156,1.0421180460113062,-0.008646041776737112
157,1.0504489238599024,-0.0007209811156239088
158,1.0495686535866415,-0.0015583712971332098
159,1.0548234305091961,-9.481304630298837e-13
160,1.054248066660255,-0.0005454598687317791
161,1.0548935598523124,-9.480194407274212e-13
162,1.0548678837572285,-2.4339987522048467e-05
163,1.053075949717262,-0.0017230270476797926
164,1.0521197110066924,-0.002629505906743601
165,1.0503237582239444,-0.004332002586122097
166,1.0487752069899645,-0.005799971766060175
167,1.0467966002577234,-0.007675617620336084
168,1.0473583017796038,-0.007143145394457151
169,1.0459917983512699,-0.008438540001401096
170,1.0469472433360114,-0.007532813565006569
171,1.0487154763478632,-0.005856594201132825
172,1.050271119127755,-0.004381902498485468
173,1.0514628222357267,-0.0032522121170810436
174,1.0492470709152129,-0.005352662252374296
175,1.0547351941943772,-0.00015012477558140613
176,1.0525707941279159,-0.0022018958251290854
177,1.0560438141904926,-9.470202400052585e-13
178,1.0550731404672078,-0.0009191604659206654
179,1.0545576226022648,-0.0014073200081814452
180,1.0552589817723421,-0.0007431816829981397
181,1.0564397547535833,-9.46687173097871e-13
182,1.0560810420157727,-0.0003395486938051473
183,1.0536658401085461,-0.002625719671711546
184,1.052310728354146,-0.003908435272200306
185,1.04953446593687,-0.006536377286670336
186,1.0519332828703005,-0.0042657159236967335
187,1.0518232511965198,-0.004369869211459321
188,1.0522512120449772,-0.003964771952925217
189,1.0534849838051006,-0.0027969138194436916
190,1.0532171961564154,-0.003050395049660537
191,1.0519708793268157,-0.004230128038683945
192,1.0542077413275568,-0.0021127692487727945
193,1.053874858155624,-0.0024278683071286
194,1.0534685224377158,-0.0028124957466768574
195,1.0514470386065775,-0.004725982835780074
196,1.0508638202977532,-0.005278043004094957
197,1.0490969234224714,-0.0069505443155324365
198,1.0472066466261682,-0.008739834038676508
199,1.0472041203274323,-0.008742225371191736
200,1.0487659756549743,-0.007263811367446804
201,1.0479483493981567,-0.008037756358761139
202,1.0482183190822543,-0.007782209667260176
203,1.0502084388252326,-0.005898411055913266
204,1.0502196925991436,-0.005887758509130259
205,1.0489871462944373,-0.007054456656524932
206,1.0453905856351369,-0.010458872898070126
207,1.0442257870768223,-0.011561442687849643
208,1.0493986111679467,-0.00666497408389588
209,1.0491316487350615,-0.006917674185045852
210,1.0519916508193374,-0.004210466252549616
211,1.0502930015896057,-0.005818366014071152
212,1.0469082799720575,-0.009022260606559751
213,1.0510269236747944,-0.005123653341734036
214,1.0504111490934473,-0.005706530480326877
215,1.0509217334787169,-0.005223223805268851
216,1.050812711349873,-0.005326421482517496
217,1.050940471924479,-0.005205486451408614
218,1.0516025170876468,-0.004578810713215087
219,1.049938015748455,-0.006154386917821664
220,1.0503744975952032,-0.005741223890982083
221,1.0504232166078225,-0.005695107666748744
222,1.05130552382097,-0.004859937266187053
223,1.0538370255259901,-0.002463679747831793
224,1.055602561011351,-0.0007924670947533352
225,1.05501703036417,-0.0013467160659283994
226,1.0540987574564822,-0.0022159307121540905
227,1.053636074317253,-0.002653895240795512
228,1.0550344526531885,-0.0013302245538093782
229,1.0528908329035447,-0.0033593225123027537
230,1.051307747938837,-0.004857831970682014
231,1.054574931310144,-0.0017651962036137059
232,1.0537680446770883,-0.0025289753300847817
233,1.0567804425953173,-9.463541061904834e-13
234,1.0573521828822712,-9.457989946781709e-13
235,1.0568714920153277,-0.00045461755858178243
236,1.0595605710449618,-9.43911615536308e-13
237,1.059100531010243,-0.0004341800254653583
238,1.05616140115385,-0.0032080939825425148
239,1.0586497901497436,-0.0008595836057954109
240,1.0572994305151588,-0.002134036120814642
241,1.0575897381471788,-0.001860047412709509
242,1.0559315295749931,-0.003425043900403213
243,1.0558094575977985,-0.0035402539039938175
244,1.056549614093651,-0.0028417034708441147
245,1.0577620841819355,-0.0016973893830826148
246,1.0563558665136454,-0.0030245600109042314
247,1.056073216695237,-0.0032913213704077737
248,1.0570907185189449,-0.002331015889520005
249,1.0580637325682059,-0.0014126974131157821
250,1.0586533759486083,-0.0008561993737252749
251,1.0602615685874839,-9.43245481721533e-13
252,1.0616818977675706,-9.420242363944453e-13
253,1.0598429515904244,-0.0017321065584817719
254,1.0617993966158041,-9.419132140919828e-13
255,1.0626078060893571,-9.411360579747452e-13
256,1.0614590214510142,-0.0010810993790547618
257,1.0618498295807004,-0.0007133172797267884
258,1.062462739453077,-0.00013651945378978514
259,1.0638189056295746,-9.401368572525826e-13
260,1.063387779231892,-0.0004052629600779234
261,1.0628624921207355,-0.000899037895244259
262,1.0645073800047313,-9.394707234378075e-13
263,1.0636444216533,-0.0008106645088986619
264,1.063834485863147,-0.000632117874636795
265,1.0616291001874907,-0.0027038608395794084
266,1.0581471297345024,-0.005974829663646597
267,1.0651475253109182,-9.389156119254949e-13
268,1.0643330514037126,-0.0007646583115020755
269,1.065878616167494,-9.382494781107198e-13
270,1.0659539250147767,-9.382494781107198e-13
271,1.0691634358989004,-9.353628982466944e-13
272,1.068495825565219,-0.0006244230884303592
273,1.0696914638093633,-9.349188090368443e-13
274,1.0678373126104004,-0.0017333514033647246
275,1.0679080028907004,-0.0016672666652027823
276,1.0679858603394847,-0.001594481706718609
277,1.0681515143286358,-0.0014396202398794244
278,1.0671988217471082,-0.002330243951256805
279,1.067104136625305,-0.00241876024310983
280,1.069011270115157,-0.0006358783987893135
281,1.0688245724770506,-0.0008104124999042117
282,1.0703735790119913,-9.343636975245317e-13
283,1.0698290258952026,-0.0005087505226828437
284,1.0706591563727763,-9.341416529196067e-13
285,1.071086263880353,-9.336975637097567e-13
286,1.0690788765659425,-0.0018741602643063127
287,1.0715758755594096,-9.332534744999066e-13
288,1.06955894297206,-0.0018822116420779134
289,1.067859912126024,-0.00346775577832259
290,1.0673712041101215,-0.0039238205582867725
291,1.067086082348479,-0.004189897621185934
292,1.0669936508875653,-0.004276155125690906
293,1.0657380953291964,-0.005447845891603631
294,1.068835940938901,-0.002556920778079119
295,1.0695027148767915,-0.0019346839835620022
296,1.0686120039327216,-0.0027658999192549105
297,1.0670558866415094,-0.004218076406895976
298,1.068051833904479,-0.0032886534087822605
299,1.0683460622761205,-0.003014078011601473
300,1.0649803021025683,-0.006155022344443872
301,1.0636152969714534,-0.007428852002470676
302,1.065448355771152,-0.005718232305344739
303,1.0652695295374937,-0.005885113846574752
304,1.0654153136524045,-0.0057490673768512135
305,1.0669661903301781,-0.004301781456045539
306,1.0687283347822274,-0.002657339385037094
307,1.0677783871176816,-0.003543835326399125
308,1.0665908816892578,-0.004652021368570791
309,1.0696032942464104,-0.0018408228096471468
310,1.0694787784590665,-0.0019570215690479786
311,1.0695405470718007,-0.0018993787887811031
312,1.070459244351407,-0.0010420458639186503
313,1.070504664906228,-0.0009996591735713656
314,1.074464098080623,-9.308109838457312e-13
315,1.0727603064957254,-0.001585712904637493
316,1.07312033798811,-0.0012506328465625716
317,1.0725272446803578,-0.0018026227258067795
318,1.0736123935032607,-0.0007926784895680994
319,1.072395785312452,-0.0019249715024113323
320,1.069498625867869,-0.004621347723595126
321,1.0693719990989885,-0.004739198817090506
322,1.0733207110204703,-0.001064146362074081
323,1.0720509808691165,-0.0022458797988830215
324,1.0723259424293083,-0.0019899740308980673
325,1.0735349141140436,-0.000864788287704088
326,1.0756858385625645,-9.29700760821106e-13
327,1.0755742785024103,-0.00010371063479208686
328,1.074720222189201,-0.000897675082952798
329,1.072975716266777,-0.0025194366232491605
330,1.0791259378800464,-9.267031586546182e-13
331,1.079261933332128,-9.265921363521556e-13
332,1.0790942686625389,-0.00015535123162502273
333,1.0762130372422198,-0.0028249825151270835
334,1.0724922221639055,-0.0062725377039061225
335,1.0648124809860435,-0.013388272022584746
336,1.063599207481226,-0.014512441667918763
337,1.0638230490397576,-0.014305039227771155
338,1.0655613053170052,-0.012694442000572348
339,1.0652857030814988,-0.012949803768642076
340,1.063035199851969,-0.015035028087246216
341,1.0669397847030424,-0.011417199337357076
342,1.0656616977230662,-0.012601422499966985
343,1.0676137991785284,-0.010792685070088903
344,1.0674303469457975,-0.010962664411585998
345,1.0673953434999686,-0.010995097173965518
346,1.0672628555665675,-0.01111785507851959
347,1.0659089226703309,-0.012372353967454952
348,1.0665264003369246,-0.011800224396752212
349,1.0663943767024726,-0.011922552100875228
350,1.065415671496017,-0.012829380347316732
351,1.0641023376909582,-0.014046261777576063
352,1.065166302315962,-0.013060435638301393
353,1.0649922886944032,-0.013221669548424964
354,1.0659681895905317,-0.012317439661325591
355,1.0660276840776033,-0.012262314501033988
356,1.0649089696545893,-0.01329886956562254
357,1.067222404971664,-0.01115533494661658
358,1.0680148257115667,-0.010421110273783674
359,1.069125420969346,-0.009392078095886491
360,1.0685664426355337,-0.009910004575592768
361,1.0650812524825253,-0.013139239338135544
362,1.0692600802402512,-0.009267308318739453
363,1.067741493139757,-0.010674369064228917
364,1.0718660066067136,-0.006852763446935861
365,1.071945225685515,-0.006779362286054691
366,1.0720677982299942,-0.006665791575652058
367,1.0729270935070931,-0.0058696036896908055
368,1.0727113931882777,-0.006069462789834668
369,1.075268476870562,-0.003700173553080832
370,1.0748462936875347,-0.004091351236633067
371,1.0733314675775836,-0.005494927201990074
372,1.0752961102499956,-0.003674569593022481
373,1.0742553092314875,-0.004638933281171598
374,1.0748491260943192,-0.004088726844261759
375,1.0749102370808472,-0.004032103901637107
376,1.0758964495966183,-0.003118319689193516
377,1.076848580598716,-0.0022361140144717684
378,1.0771437478695154,-0.0019626240842860465
379,1.0728950852335646,-0.005899261247823806
380,1.0694563855527093,-0.009085419838848585
381,1.0705868848854099,-0.00803794535857183
382,1.0707742568857486,-0.007864334120602945
383,1.0700535472832844,-0.008532114184186201
384,1.0707875196453625,-0.007852045389568962
385,1.0735717493914303,-0.0052722918931501495
386,1.07440824168094,-0.0044972323235734635
387,1.0735024917331046,-0.0053364632089231145
388,1.071990653056896,-0.006737271140265344
389,1.0742417405183957,-0.004651505496194419
390,1.0729882526677743,-0.005812936110864753
391,1.075418767406425,-0.003560920484644625
392,1.0752102762753317,-0.003754099846071224
393,1.0738029192750156,-0.005058099326502918
394,1.0763636349290013,-0.0026854448532024344
395,1.0764775570922334,-0.0025798892325384903
396,1.0772759295814458,-0.001840149912031852
397,1.0760369901242517,-0.0029881005799182736
